
Host: smg13363-ws

Timers On : Tue Jan  5 09:34:01 2021
Timers Off: Tue Jan  5 09:34:38 2021

Wall Time:       36.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| JK: AO2USO                        :      0.217u      0.000s      0.120w   1517 calls
HF: Form F                          :      0.000u      0.000s      0.015w   1517 calls
HF: Form D                          :      0.017u      0.000s      0.021w   1517 calls
HF: DIIS                            :      1.100u      0.000s      0.761w   1417 calls
| DIISManager::add_entry            :      0.150u      0.000s      0.096w   1417 calls
| DIISManager::extrapolate          :      0.150u      0.000s      0.224w   1417 calls
| | bMatrix setup                   :      0.067u      0.000s      0.096w   1417 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.044w   1417 calls
| | New vector                      :      0.067u      0.000s      0.080w   1417 calls
HF: Form C                          :      0.650u      0.000s      0.480w   1417 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Wed Jan  6 10:44:20 2021
Timers Off: Wed Jan  6 10:44:34 2021

Wall Time:       14.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      8.517u      0.083s      5.165w     25 calls
HF: Form core H                     :      0.000u      0.033s      0.014w     25 calls
HF: Form S/X                        :      0.000u      0.000s      0.006w     25 calls
HF: Guess                           :      4.917u      0.033s      2.969w     25 calls
SAD Guess                           :      4.600u      0.017s      2.781w     25 calls
HF: Form G                          :      2.283u      0.017s      1.450w    396 calls
JK: D                               :      0.000u      0.000s      0.003w    396 calls
JK: USO2AO                          :      0.033u      0.000s      0.021w    396 calls
JK: JK                              :      2.217u      0.017s      1.373w    396 calls
PK computes JK                      :      2.217u      0.017s      1.372w    396 calls
JK: AO2USO                          :      0.017u      0.000s      0.031w    396 calls
HF: Form F                          :      0.017u      0.000s      0.004w    396 calls
HF: Form D                          :      0.000u      0.000s      0.005w    396 calls
HF: DIIS                            :      0.350u      0.017s      0.195w    371 calls
DIISManager::add_entry              :      0.067u      0.000s      0.024w    371 calls
DIISManager::extrapolate            :      0.083u      0.017s      0.057w    371 calls
bMatrix setup                       :      0.050u      0.017s      0.024w    371 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.012w    371 calls
New vector                          :      0.033u      0.000s      0.020w    371 calls
HF: Form C                          :      0.250u      0.000s      0.125w    371 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      8.517u      0.083s      5.165w     25 calls
HF: Form core H                     :      0.000u      0.033s      0.014w     25 calls
HF: Form S/X                        :      0.000u      0.000s      0.006w     25 calls
HF: Guess                           :      4.917u      0.033s      2.969w     25 calls
| SAD Guess                         :      4.600u      0.017s      2.781w     25 calls
HF: Form G                          :      2.283u      0.017s      1.450w    396 calls
| JK: D                             :      0.000u      0.000s      0.003w    396 calls
| JK: USO2AO                        :      0.033u      0.000s      0.021w    396 calls
| JK: JK                            :      2.217u      0.017s      1.373w    396 calls
| | PK computes JK                  :      2.217u      0.017s      1.372w    396 calls
| JK: AO2USO                        :      0.017u      0.000s      0.031w    396 calls
HF: Form F                          :      0.017u      0.000s      0.004w    396 calls
HF: Form D                          :      0.000u      0.000s      0.005w    396 calls
HF: DIIS                            :      0.350u      0.017s      0.195w    371 calls
| DIISManager::add_entry            :      0.067u      0.000s      0.024w    371 calls
| DIISManager::extrapolate          :      0.083u      0.017s      0.057w    371 calls
| | bMatrix setup                   :      0.050u      0.017s      0.024w    371 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.012w    371 calls
| | New vector                      :      0.033u      0.000s      0.020w    371 calls
HF: Form C                          :      0.250u      0.000s      0.125w    371 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Wed Jan  6 10:46:30 2021
Timers Off: Wed Jan  6 10:46:45 2021

Wall Time:       14.74 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      8.517u      0.033s      5.134w     25 calls
HF: Form core H                     :      0.017u      0.017s      0.013w     25 calls
HF: Form S/X                        :      0.017u      0.000s      0.006w     25 calls
HF: Guess                           :      4.900u      0.033s      2.960w     25 calls
SAD Guess                           :      4.667u      0.017s      2.773w     25 calls
HF: Form G                          :      2.683u      0.033s      1.532w    419 calls
